,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
3388,0.0250032387614976,0.0,0.16901408450704225,0.29828247657839607,0.2691177028267185,0.75,0.0,0.0,0.18425480433943778,0.19043554625075365,0.24558721942814357,0.33333333333333337,0.33333333333333337,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.9999999999999999,0,0,0,0,0,1,0,1,1,0,0,0
4823,0.5495530509133307,0.0,0.5774647887323944,0.7161617022670733,0.3050451653027327,0.41666666666666663,0.5,0.0,0.04301588432642473,0.3330403501289093,0.04516168859685799,0.6666666666666666,0.5003663003663003,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,0,1,0,1,1,0,1,0,0,0
8734,0.000388651379712398,0.3333333333333333,0.22535211267605637,0.3990512725778982,0.6529160883535965,0.75,0.5,1.0,0.8244382826110943,0.34498526105232674,0.7493023729892773,0.33333333333333337,0.9999999999999999,0.49377304668475597,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,1,1,0,1,1,0,1,0,1,1
7550,0.505894545925638,0.6666666666666666,0.8450704225352114,0.4577510690242813,0.052251607689267454,0.25,1.0,0.0,0.9714363665702991,0.5352117499518595,0.8572562178948235,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.49959931709696537,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,1,0,0,1,1,0,0,1,0,0,1,1
329,0.683482316362223,0.16666666666666666,0.014084507042253558,0.4231317207568659,0.40036856479760946,0.16666666666666663,0.0,1.0,0.14230203397287258,0.6789385028778857,0.25960750187235143,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.33333333333333337,0,1,0,1,1,1,0,1,0,1,1,1
5708,0.011659541391371939,0.16666666666666666,0.295774647887324,0.3272909276688201,0.5529886461027387,0.33333333333333326,0.0,0.0,0.7703769735350037,0.619357095928668,0.7246386798144104,0.0,0.0,0.33333333333333337,0.0,0.9999999999999999,0.4957059907513647,0.0,0.0,0,0,0,1,1,1,0,0,0,1,1,1
8401,0.4667184868506283,0.16666666666666666,0.5633802816901409,0.2472012551481828,0.6794557073285012,0.33333333333333326,0.0,0.0,0.9969467184478766,0.32114825068930053,0.850402778385649,0.33333333333333337,0.33333333333333337,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0,0,0,1,1,1,0,0,0,0,0,1
7931,0.06402383728462235,0.16666666666666666,0.7323943661971831,0.2806476320889146,0.34871220529208075,0.5,1.0,1.0,0.9086488807914778,0.6066290525516561,0.8132278570972993,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.49959931709696537,0.9999999999999999,0.4957059907513647,0.5015364201410714,0.4966924308892139,0,1,0,1,1,1,1,1,0,1,0,1
7399,0.15367275553828214,0.0,0.5633802816901409,0.35390251900861486,0.9894525808563839,0.41666666666666663,1.0,0.0,0.9708026958579178,0.8333497041003489,0.9517154014367163,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,0,1,1,1,0,1,1,0,1,1,1
9268,0.07283326855810338,0.5,0.3943661971830986,0.5046920418142055,0.6257663438226053,0.25,0.5,0.0,0.9697138075988779,0.6788727835061877,0.8963513295679253,0.0,0.0,0.33333333333333337,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0,0,0,1,1,1,0,0,1,1,1,1
7662,0.017592952454981214,0.6666666666666666,0.4084507042253521,0.5324853688990648,0.13527874057950134,0.16666666666666663,0.0,0.0,0.9292946585271955,0.5590820648542244,0.8395161079810489,0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0,0,0,1,0,1,1,1,1,0,1,1
5217,0.023319082782743878,0.0,0.4084507042253521,0.3211332977261447,0.5002354869613477,0.6666666666666665,1.0,1.0,0.9863938968309707,0.42800586515775163,0.8458506387919137,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.5015364201410714,0.9999999999999999,0,0,0,1,0,0,1,0,0,0,1,1
7336,0.02015805156108304,0.16666666666666666,0.6056338028169014,0.39925066309607044,0.5915689749469302,0.75,0.5,0.0,0.8137660227269958,0.5471362023725402,0.7218032377625734,0.33333333333333337,0.33333333333333337,0.49377304668475597,0.33333333333333337,0.33333333333333337,0.0,0.0,0.33333333333333337,0,0,0,1,1,0,0,1,1,1,0,1
6920,0.06757351988599558,0.0,0.5492957746478874,0.4883051878992179,0.1683285003636315,0.33333333333333326,0.5,0.0,0.7632258889808748,0.3329656528049637,0.6596889422908652,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.0,0.4962413865107539,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,0,1,1,0,0,0,1,0,1,0,1
5170,0.005363389040031092,0.8333333333333333,0.46478873239436624,0.5413594468483413,0.27731698129425836,0.41666666666666663,1.0,0.0,0.8832171215472651,0.19020669648758293,0.8417695225240339,0.4966520192508893,0.5003663003663003,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.4957059907513647,0.5015364201410714,0.4966924308892139,1,0,0,1,0,1,0,0,0,1,0,0
2012,0.5588806840264283,0.5,0.9295774647887324,0.24655143612820546,0.3730732378200315,0.6666666666666665,0.5,0.0,0.10469810133857133,0.43999597509884303,0.12664373237625062,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.0,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,0,1,1,0,0,0,1,1,0,1,0,1
6867,0.0342790516906335,0.16666666666666666,0.6619718309859155,0.22673571219820274,0.4481475020667582,0.41666666666666663,0.0,1.0,0.990163526292223,0.5352973901958735,0.8451993997826578,0.6666666666666666,0.5003663003663003,0.6666666666666666,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,0.6666666666666666,0,0,0,1,1,0,1,1,1,0,0,1
5347,0.04041974349008939,0.5,0.8591549295774649,0.3918143671145667,0.6649332022069017,0.16666666666666663,0.0,1.0,0.8242740549937045,0.3210440550590835,0.7559052657275557,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,0.6666666666666666,0.6666666666666666,0,0,0,1,1,0,1,0,0,0,0,0
4474,0.3554087317009975,0.6666666666666666,0.2816901408450705,0.3328868001285865,0.4413934795780697,0.25,0.5,0.0,0.022378599665602773,0.5590649368054218,0.1708373908339431,0.0,0.0,0.0,0.0,0.9999999999999999,0.4957059907513647,0.0,0.33333333333333337,1,0,0,1,1,1,1,1,0,0,1,1
2849,0.1559787537245757,0.16666666666666666,0.08450704225352113,0.5831947285779616,0.4986889884977849,0.8333333333333333,1.0,0.0,0.03662617647154459,0.6073784046867785,0.1114253837261375,0.0,0.0,0.0,0.0,0.9999999999999999,0.4957059907513647,0.0,0.0,0,0,1,1,1,0,0,0,0,1,1,0
6710,0.020805803860603704,0.16666666666666666,0.323943661971831,0.7700688225953384,0.8087745156285684,0.5833333333333333,0.0,0.0,0.5214615682841166,0.15451517323648745,0.43063380632916193,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0
7387,0.013810079025780542,0.6666666666666666,0.3098591549295775,0.650174917966609,0.5058530760356335,0.33333333333333326,0.0,0.0,0.8191560970751002,0.4282675436811276,0.7146203063853062,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,0,0,0,1,1,0,0,1,1,0,0,0
3486,0.8372328021764477,0.0,0.22535211267605637,0.23027726759240486,0.8151184730680974,0.6666666666666665,0.5,1.0,0.10353860647181497,0.761893863390746,0.15792979761981396,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,1,0,1,1,1,0,0,0,0,1,1,1
2589,0.026480114004404715,0.16666666666666666,0.22535211267605637,0.11374587381094751,0.535928726548299,0.5,0.5,0.0,0.005535325084017858,0.761893863390746,0.08091801332247903,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0,0,0,1,1,0,0,0,0,1,1,1
2186,0.3046767716025392,0.6666666666666666,0.014084507042253558,0.6825208387089303,0.6432905992629616,0.8333333333333333,0.0,0.0,0.23311759100537435,0.5470205880431214,0.3325062236457116,0.4966520192508893,0.0,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.0,0.0,0,0,0,1,1,0,1,0,1,0,1,1
4694,0.02427775618603446,0.8333333333333333,0.8309859154929579,0.19789315902713703,0.4150717023935631,0.6666666666666665,0.0,0.0,0.10408627599793713,0.21403133659314044,0.0970327865997464,0.4966520192508893,0.5003663003663003,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.9999999999999999,0.6666666666666666,0,1,0,1,0,0,0,0,1,0,0,1
2081,0.038295115947661613,0.3333333333333333,0.6901408450704226,0.4332050632879695,0.6776784216961997,0.16666666666666663,1.0,1.0,0.1953104497934634,0.2733843077070335,0.1798964050624662,0.9999999999999999,0.5003663003663003,0.49377304668475597,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.9999999999999999,0,1,0,1,0,0,0,0,0,1,0,1
7760,0.016167897396035757,0.3333333333333333,0.47887323943661975,0.3407265723705675,0.7192242641203195,0.08333333333333326,0.5,0.0,0.8616741483374709,0.11900872806828883,0.736639312531414,0.4966520192508893,0.9999999999999999,0.49377304668475597,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,0,1,0,1,1,0,0,0,0,0
2741,0.03637776914108045,0.16666666666666666,0.8873239436619719,0.23155040370058783,0.10147230712574407,0.6666666666666665,0.0,0.0,0.0872359872350949,0.22582019196079905,0.13305567490262885,0.0,0.0,0.0,0.49959931709696537,0.0,0.9999999999999999,0.9999999999999999,0.33333333333333337,0,0,1,1,0,0,0,0,0,0,1,0
6359,0.06757351988599558,0.3333333333333333,0.647887323943662,0.8237472333391798,0.6338564064447463,0.41666666666666663,0.5,0.0,0.93523600808496,0.34484014841663635,0.8805468854997075,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.0,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.6666666666666666,0,1,0,1,0,0,1,1,0,1,0,0
7707,0.024847778209612644,0.16666666666666666,0.619718309859155,0.40257164729434575,0.5455601146429292,0.33333333333333326,1.0,0.0,0.8545301061340019,0.8333497041003489,0.8643740610106163,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.9999999999999999,0.33333333333333337,0.0,0.0,0,0,0,1,1,0,1,1,0,1,1,0
6813,0.03852830677548905,0.16666666666666666,0.3661971830985916,0.5099924281685485,0.9173482123068393,0.16666666666666663,1.0,0.0,0.7014181350258643,0.5590820648542244,0.6384456645000888,0.9999999999999999,0.6666666666666666,0.49377304668475597,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,1,0,0,1,0,1,1,1,1,0,1,1
7047,0.15074491514444874,0.6666666666666666,0.47887323943661975,0.2947803610669093,0.36751460635524985,0.5,0.0,0.0,0.9985649097825176,0.5471033736123349,0.8839773900183869,0.33333333333333337,0.0,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0,1,1,1,0,0,1,1,1,0,1,0
9105,0.09755149630781189,0.16666666666666666,0.09859154929577468,0.2454589096416636,0.09538689460418115,0.5,0.0,0.0,0.7780822910860699,0.499651065962452,0.7157172148775488,0.0,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,1,1,1,0,1,1,1,1,0,1
3874,0.06757351988599558,0.5,0.9859154929577466,0.04015272207705864,0.4115826943447935,0.5,0.5,0.0,0.14225098552225582,0.32097601864300584,0.13697662724765644,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.9999999999999999,0,1,1,1,0,0,0,0,0,0,1,0
4568,0.07249643736235263,0.3333333333333333,0.8591549295774649,0.0832579054271261,0.813101013701701,0.8333333333333333,0.5,1.0,0.1889690947182144,0.428038693917957,0.18600344380088976,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.33333333333333337,0,0,1,1,1,0,0,0,0,1,0,0
8888,0.05803860603705143,0.6666666666666666,0.647887323943662,0.5888275368009059,0.1914263875932149,0.41666666666666663,0.0,0.0,0.9204767904188723,0.5114075683490387,0.8865495062143219,0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.0,0.6666666666666666,0.33333333333333337,0,0,1,1,1,1,1,0,1,1,0,0
801,0.8243813965539577,0.6666666666666666,0.8028169014084506,0.17466828502347664,0.5333346353277868,1.0,0.0,0.0,0.050871687770122555,0.6787165090920274,0.18906803153288507,0.33333333333333337,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5015364201410714,0.9999999999999999,0,0,1,1,1,1,0,0,0,1,1,1
3872,0.024692317657727683,0.0,0.1267605633802817,0.24259743137851672,0.7389943546531765,0.5,0.5,0.0,0.023433656472072247,0.3804141542217794,0.060480289224528895,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.0,0.6666666666666666,0.33333333333333337,0,0,0,1,0,0,1,0,0,1,0,0
9605,0.2629874336053893,0.5,0.22535211267605637,0.27814820777556243,0.7332832760708587,0.16666666666666663,0.5,0.0,0.8367754950382157,0.6066019331410517,0.8346806016226195,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0,0,0,1,1,0,1,1,1,0,1,1
5191,0.10573908537375307,0.16666666666666666,0.02816901408450706,0.2589592440981293,0.7053118845548063,0.5833333333333333,1.0,1.0,0.874078403942875,0.8333668321491517,0.8248578566545511,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.0,0.6666666666666666,0,0,0,1,0,0,1,1,1,1,1,1
8779,0.3689856198989506,0.3333333333333333,0.46478873239436624,0.3048605899267409,0.4949921669654091,0.5,1.0,0.0,0.8164023971200507,0.43999026574924216,0.768075959882835,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,1,1,0,1,1,0,0,0,1,0,1,1
3684,0.03269853607980308,0.0,0.6338028169014085,0.19862050141446233,0.6108865276018611,0.41666666666666663,0.5,0.0,0.2797455581128857,0.3329656528049637,0.2552722848834783,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,0.4962413865107539,0.0,0.0,0.33333333333333337,1,1,0,1,0,0,0,1,0,1,0,0
3291,0.06757351988599558,0.0,0.4084507042253521,0.6985076595278044,0.15977705135757153,0.75,0.5,0.0,0.09300389778080637,0.5470472316745925,0.13663684862878636,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0,1,0,1,1,1,1,0,0,1,0,1
493,0.22738696722373364,0.6666666666666666,0.8591549295774649,0.7817845545280898,0.5002354869613477,0.5,0.0,0.0,0.20517401500168805,0.7262480339676233,0.2594738256580859,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.9999999999999999,0,0,0,1,0,1,1,0,0,1,1,1
5006,0.03982381137453038,0.0,0.07042253521126762,0.574902023714638,0.5002354869613477,0.0,0.0,0.0,0.9625320183958718,0.17836836009004964,0.8959935353206238,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0,1,0,1,1,0,0,0,0,1
4258,0.06959450706050005,0.3333333333333333,0.1971830985915493,0.5869982774787732,0.6503028295836737,0.75,0.5,0.0,0.2750408453310066,0.16663326776446652,0.2555625209525206,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,1,0,1,1,1,0,0,0,0,0,0
2635,0.8069957248348232,0.0,0.8873239436619719,0.3142021035230145,0.566526860271978,0.5833333333333333,0.5,0.0,0.025734420602077077,0.40435583599415603,0.1156465558842551,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.49959931709696537,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0,1,1,1,0,0,1,1,1,1,0,0
4621,0.2646974996761238,0.16666666666666666,0.1267605633802817,0.44656808852312974,0.5443954827112834,0.25,0.0,0.0,0.022698604079590415,0.21403133659314044,0.023502696995891095,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.49959931709696537,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.33333333333333337,1,0,1,1,0,0,0,0,1,0,0,1
7866,0.2131882368182407,0.16666666666666666,0.7746478873239436,0.059326974052209006,0.5680260500016434,0.8333333333333333,1.0,0.0,0.976611367529249,0.21403133659314044,0.7943452374706842,0.33333333333333337,0.33333333333333337,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,1,0,0,1,0,0,0,0,1,0,0,0
4437,0.2671848685062832,0.8333333333333333,0.1830985915492958,0.1011893837434855,0.4570701669670946,0.08333333333333326,0.5,1.0,0.03821845195575688,0.5471247836733384,0.09591606784136295,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.9999999999999999,0,1,0,1,1,1,0,0,1,0,1,1
2661,0.4442544371032517,0.5,0.647887323943662,0.36245982583639935,0.048513745943381426,0.8333333333333333,0.0,1.0,0.12745726033793436,0.6192700283472539,0.1807047913491867,0.33333333333333337,0.5003663003663003,0.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,1,0,1,0,0,1,0,1,1,1,1
4945,0.14393056095349138,0.3333333333333333,0.5633802816901409,0.3088570603702528,0.3710657224889416,0.5833333333333333,0.0,0.0,0.1069846399202431,0.22601002783503,0.10588619364926247,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,0,0,1,0,1,0,0,1,0,0,1
4758,0.09452001554605517,0.5,0.8169014084507044,0.07646558552001224,0.7658263956832774,0.5833333333333333,1.0,0.0,0.22710933911634046,0.6072394771798224,0.25054491684495206,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.0,0.6666666666666666,0.6666666666666666,0.0,0,1,0,1,0,0,0,0,0,1,1,1
724,0.03570410674957896,0.0,0.43661971830985913,0.9982473250003885,0.3337026441864052,0.5833333333333333,1.0,0.0,0.12335111367154454,0.48750464830266105,0.20908346025917468,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0,0,1,1,1,0,1,0,0,0,1,1
6158,0.020132141469102215,0.0,0.3098591549295775,0.393475954766002,0.4778340711301902,0.33333333333333326,0.5,0.0,0.9572772980274514,0.33311171699892095,0.8708108823299648,0.0,0.33333333333333337,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,0,0,1,1,1,0,0,1,1,0,0,1
