,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
5004,1,0,0,1,1,0,1,0,1,0,0,0
2317,0,1,1,1,0,1,1,1,1,1,0,1
6631,0,0,0,1,0,0,0,1,1,1,1,0
7970,1,0,1,1,1,1,0,1,1,0,0,0
564,0,0,0,0,0,0,1,0,0,0,0,1
7074,0,0,1,1,0,0,0,0,0,0,1,1
9489,0,0,0,1,0,0,1,0,0,0,0,1
6396,0,1,0,1,0,0,1,0,1,0,0,1
3625,0,1,1,0,1,0,0,1,0,1,1,1
4005,0,1,1,1,0,1,1,1,0,1,1,1
5272,0,1,1,1,1,0,0,0,0,1,0,0
7037,0,1,1,1,0,0,1,0,1,0,1,1
1060,0,0,1,1,0,0,1,1,0,0,1,1
7688,0,0,0,1,0,1,1,1,0,0,1,0
8713,0,1,1,1,1,1,0,0,0,0,1,0
2160,0,0,1,1,1,1,0,0,0,1,1,1
9750,0,0,0,1,0,1,0,0,1,0,0,0
8296,0,1,0,1,0,1,0,0,0,0,0,1
3522,0,1,0,1,0,0,0,0,0,0,0,1
2746,0,0,1,1,1,0,1,1,0,1,0,1
4579,1,1,0,1,1,0,1,0,0,1,0,0
751,0,0,1,1,0,0,0,0,0,1,1,1
6776,0,0,0,1,1,0,1,1,1,0,0,0
9730,1,1,0,1,0,1,0,0,0,1,0,1
1543,0,0,1,1,1,0,0,0,1,0,0,0
2245,0,1,1,1,1,1,0,1,0,0,1,1
5271,0,0,0,1,1,1,0,0,0,1,0,1
4027,0,1,0,1,1,0,1,1,1,0,1,1
2246,0,0,0,1,1,0,0,1,1,0,1,0
2929,0,1,0,1,1,0,1,1,0,1,0,1
2626,0,1,0,1,1,1,0,1,1,1,0,1
1558,0,0,0,0,0,1,0,0,0,1,0,0
5463,0,0,0,1,0,1,1,0,0,1,1,1
3487,1,0,1,1,1,1,0,0,0,0,0,1
2036,0,1,1,1,1,0,0,0,0,1,0,1
4799,1,0,0,1,1,0,1,0,0,0,1,1
3333,0,0,0,1,1,0,0,0,1,0,0,0
8146,0,0,1,1,0,0,0,0,0,0,0,0
7363,0,0,1,1,1,1,1,1,0,1,0,1
8862,0,0,0,1,1,0,1,1,0,0,1,1
8646,1,1,1,1,0,0,1,0,0,1,1,0
9770,0,1,0,1,1,0,1,1,1,0,0,1
2165,0,1,0,1,1,0,0,0,0,0,1,1
2840,0,1,0,1,0,1,1,0,0,1,1,1
8179,0,1,0,1,1,0,0,1,0,0,1,0
1829,1,0,0,1,0,0,0,1,0,1,1,0
9173,0,1,1,1,0,1,0,0,0,0,0,0
8719,0,1,0,1,0,1,0,0,0,1,1,0
2734,0,0,0,1,0,0,0,0,0,0,1,1
136,0,1,1,1,1,0,1,0,0,0,1,1
7972,0,0,0,1,1,0,0,0,0,1,0,1
1797,0,0,0,1,0,0,0,0,0,0,0,0
2385,0,0,1,1,1,0,0,0,1,0,1,1
7049,0,1,1,0,1,0,0,1,1,0,0,1
439,0,1,1,1,1,1,0,1,1,0,1,1
9604,1,1,0,1,0,1,1,1,0,1,0,0
4017,0,1,0,1,0,0,1,1,1,0,0,1
488,0,0,0,1,0,1,0,1,1,1,0,1
1682,0,1,1,1,1,1,1,0,0,1,1,1
4943,0,1,0,1,0,1,1,0,0,1,1,0
5388,0,0,0,1,0,0,0,1,1,0,0,0
4875,0,1,1,1,0,1,1,0,0,1,0,1
9686,0,0,1,1,0,0,1,1,0,1,1,1
1565,0,1,0,1,1,0,0,0,0,1,0,0
6665,0,1,1,1,0,0,0,0,0,1,1,1
4722,0,0,1,1,0,0,0,1,0,0,0,0
2916,0,1,0,1,1,1,1,1,0,1,1,0
9457,0,0,0,1,1,1,0,1,0,1,0,1
4904,1,0,0,1,0,0,0,1,1,1,0,1
402,0,1,0,1,0,1,1,1,0,0,1,1
8438,1,0,1,1,0,1,0,1,0,1,1,1
9321,0,1,0,1,0,1,1,1,1,1,1,1
8139,0,1,1,1,1,0,1,0,0,1,1,1
5310,0,1,0,1,0,0,1,0,0,1,1,1
4097,0,1,0,1,0,0,0,0,0,1,0,0
9129,0,0,0,1,0,1,1,0,0,1,1,1
1340,0,0,1,1,1,0,0,0,0,1,1,1
2981,0,1,1,1,1,0,0,1,1,1,1,0
3612,0,0,1,1,0,1,0,0,1,1,0,1
9025,0,1,0,1,0,0,0,1,1,1,1,1
39,0,1,0,1,0,0,1,1,0,0,0,0
3379,1,0,0,1,0,0,0,0,0,0,0,1
9468,1,0,0,1,1,0,0,1,1,1,1,0
4765,0,1,1,1,1,1,0,1,0,1,0,1
7168,0,1,0,1,1,0,1,1,1,0,0,1
9672,1,0,0,1,0,1,0,0,0,1,1,1
9229,0,1,0,1,0,1,0,0,0,0,1,0
8062,1,0,0,1,0,0,1,0,1,0,0,1
9425,1,0,0,1,0,1,0,1,1,0,0,1
668,0,1,0,1,0,0,0,0,0,1,0,0
2714,0,0,0,1,0,1,1,1,1,0,1,1
1571,0,0,0,1,0,0,1,0,1,1,0,1
7444,0,1,0,1,0,1,0,1,1,1,1,1
1615,0,1,0,0,0,0,0,0,0,1,0,1
9046,0,1,1,1,0,0,0,0,1,0,1,1
7242,0,1,0,1,1,1,0,0,0,0,0,1
4702,0,0,0,1,0,1,1,1,0,1,1,1
8039,0,1,1,1,0,1,0,0,1,1,1,1
5543,0,1,0,1,1,0,1,1,1,1,0,1
7209,1,1,1,1,1,1,1,0,0,1,0,0
8981,0,1,0,1,1,0,0,0,0,0,1,0
6393,0,0,1,1,0,0,0,0,0,0,0,1
706,1,0,0,1,1,1,1,0,1,1,1,0
9359,0,0,0,1,1,0,0,0,0,0,1,1
7062,0,0,0,1,1,0,0,0,0,1,1,0
7042,0,1,0,0,1,0,0,1,0,1,1,0
8545,0,0,0,1,1,1,0,1,1,0,1,0
8880,0,1,1,1,1,1,0,1,0,0,1,0
5901,0,0,1,1,0,1,1,0,1,1,0,0
4176,0,0,0,1,1,1,1,0,0,0,0,0
8408,0,0,0,1,1,1,0,0,0,0,1,1
4605,0,1,0,1,1,0,0,1,0,1,0,1
4479,0,0,1,1,1,0,1,1,0,1,1,0
8223,0,1,0,0,1,1,0,0,1,1,1,0
8228,0,0,0,1,0,0,0,1,1,0,0,0
3638,0,1,0,1,1,0,0,1,1,0,1,0
4879,0,0,1,1,1,0,1,1,0,0,0,0
4050,0,1,0,1,0,0,0,0,0,1,0,1
1412,0,1,0,0,0,0,0,0,1,1,0,1
7225,0,1,0,1,1,0,1,0,0,1,1,0
1547,0,1,0,0,1,1,1,0,0,1,0,0
7543,0,0,0,1,1,0,0,0,0,1,0,0
4919,1,0,0,1,0,1,0,1,1,1,0,0
777,0,1,0,0,0,0,1,0,0,1,1,1
9164,0,1,0,1,0,0,0,0,0,1,0,1
228,0,1,0,1,1,0,0,1,0,1,1,0
1774,0,0,1,1,0,0,1,1,1,1,0,1
5796,0,1,0,1,0,0,0,0,0,1,1,1
2028,0,1,1,1,1,0,1,1,0,1,1,1
5934,0,1,0,1,1,0,0,0,1,0,1,1
4128,0,1,0,1,0,0,0,1,1,1,1,1
802,0,1,0,1,1,0,1,0,0,1,1,0
4882,0,1,0,0,1,0,0,1,0,1,0,1
1139,0,0,0,1,1,0,1,0,0,1,1,1
1706,1,1,1,1,0,0,0,0,0,0,1,1
3134,0,1,1,1,1,0,0,1,1,1,1,1
154,0,1,0,1,1,1,1,1,0,0,1,1
8803,1,0,0,1,1,0,0,0,1,0,0,0
2554,0,0,0,1,0,1,0,1,1,1,1,0
4276,0,0,1,1,0,0,1,0,1,1,1,0
949,0,0,0,1,1,0,0,1,0,0,1,1
7950,0,1,0,1,1,1,0,0,0,0,1,0
9439,0,1,0,1,1,0,1,1,0,0,1,1
7249,0,1,0,1,1,0,1,1,1,1,0,0
2259,1,1,1,1,1,0,0,0,0,1,0,1
3364,0,0,1,1,0,0,1,0,0,0,0,1
2297,0,0,1,1,0,1,1,0,1,1,1,1
3551,0,1,1,1,0,0,0,0,0,1,1,1
7504,1,0,0,1,1,0,0,0,1,1,1,1
7200,0,0,1,1,1,1,1,0,1,0,0,1
6295,0,0,1,1,1,0,1,1,0,0,0,0
4102,0,1,0,0,1,0,0,1,0,1,1,0
3956,0,0,1,0,0,0,0,0,1,0,0,1
9029,0,1,0,1,1,0,0,0,0,1,0,1
3886,1,1,0,1,1,0,1,1,0,1,0,0
6371,0,0,0,1,0,0,1,0,0,1,1,0
4405,0,0,1,1,1,1,1,1,0,1,0,0
1166,0,0,1,1,0,0,0,0,0,1,1,0
8204,0,0,0,1,1,1,0,0,0,1,1,1
617,0,1,1,1,1,0,1,1,0,0,1,1
1021,1,0,1,1,1,0,0,0,0,0,0,0
6997,0,1,0,1,1,0,1,0,1,0,1,1
6850,0,0,0,1,1,0,0,1,0,1,0,0
9807,0,0,0,1,1,0,0,0,0,0,0,1
4505,0,1,1,1,0,0,0,0,0,0,1,1
9890,1,1,0,1,1,0,0,1,1,0,0,1
9463,0,0,0,1,1,0,0,0,1,1,1,1
3076,0,0,0,0,0,1,0,0,0,0,1,1
9274,0,0,0,0,1,0,1,1,1,1,1,1
1929,0,0,0,1,1,0,0,0,0,0,0,1
2671,0,0,0,0,1,0,0,0,1,1,1,1
9702,0,0,1,1,1,0,0,0,0,1,0,1
7141,0,0,0,1,1,0,0,0,0,0,0,1
6942,1,0,0,1,1,1,0,1,1,0,0,0
8857,0,0,0,1,0,0,1,1,1,0,0,0
4544,1,0,1,1,1,0,1,0,1,1,0,0
778,0,1,0,1,0,0,0,1,1,1,0,1
2831,1,0,0,1,0,0,0,0,1,1,0,1
4447,0,1,1,1,0,1,0,1,0,1,1,1
8487,0,0,0,1,0,0,0,0,1,1,0,1
4766,1,0,0,1,0,0,0,0,1,1,1,0
7136,1,0,0,1,0,0,0,0,0,1,1,0
9948,0,1,1,1,1,1,1,1,0,1,0,0
9455,0,0,0,1,1,0,0,1,0,1,1,0
1734,0,0,1,1,1,0,0,1,0,1,1,1
8710,0,0,0,1,0,0,0,0,1,1,0,0
7923,1,0,0,1,1,0,1,0,0,1,0,0
4650,0,1,0,1,1,0,1,0,1,1,0,0
5581,0,1,0,1,0,0,0,0,1,0,0,1
7243,0,1,1,1,0,1,0,0,1,1,0,1
5867,0,0,1,0,0,0,1,0,0,1,1,1
1483,0,0,0,1,0,0,0,1,0,0,0,1
8480,0,1,1,1,1,0,1,0,1,1,0,0
7495,1,1,0,1,1,0,1,0,0,0,1,1
4241,0,1,0,1,0,0,0,1,0,1,0,1
3758,1,1,0,1,1,0,1,1,1,0,0,0
9252,0,0,1,1,1,0,0,0,0,1,1,1
8786,0,0,0,1,0,0,0,0,0,1,0,1
6879,0,0,0,1,1,0,1,1,0,1,0,1
4388,0,0,0,1,0,0,0,1,1,0,0,0
5111,0,1,1,1,0,0,0,0,1,1,0,1
6063,0,1,1,1,1,0,0,1,1,1,1,0
8095,0,1,1,1,0,1,1,0,1,0,1,0
8859,0,1,0,1,0,0,0,0,1,0,1,0
1342,1,1,1,1,1,0,0,0,0,1,1,1
1960,0,1,0,1,0,0,1,0,0,0,0,0
1939,0,0,0,1,0,0,0,1,0,0,1,1
1781,1,1,0,1,1,0,0,0,0,0,0,1
9330,0,0,0,1,1,0,0,0,0,1,1,0
859,0,0,1,1,0,1,1,0,0,0,1,1
292,0,0,0,1,1,1,1,0,1,0,1,1
3996,0,0,1,1,1,0,0,1,0,0,1,0
1881,1,1,0,1,1,0,0,1,1,0,0,1
1534,0,0,0,1,1,0,0,1,1,1,0,0
5713,0,0,0,1,1,1,1,1,1,1,1,1
8750,0,1,0,1,1,0,1,0,0,0,0,0
1671,1,1,0,1,0,1,1,0,0,0,0,0
1003,0,1,0,1,1,0,1,1,0,1,1,0
2597,0,0,0,1,0,0,0,1,0,0,1,0
3155,0,1,0,1,0,0,0,0,0,1,0,1
3648,0,0,0,1,0,1,0,0,1,0,1,1
323,0,0,0,1,0,1,0,1,0,1,0,1
6336,0,1,1,1,1,0,1,0,1,1,0,1
9513,1,0,0,1,0,0,0,0,1,1,1,1
7639,0,1,0,1,0,0,0,0,1,0,1,1
4002,0,0,0,1,1,1,0,0,0,0,0,1
765,1,1,1,1,0,1,0,0,0,0,0,0
9521,0,0,0,1,0,0,1,1,1,0,0,1
8241,0,0,1,1,0,0,1,0,0,1,0,1
5556,0,0,0,1,0,0,0,0,0,0,0,1
9295,1,1,1,1,0,1,1,0,1,1,0,0
3678,0,0,0,1,1,0,1,1,0,1,0,1
55,0,0,0,1,0,0,0,1,0,1,0,0
3086,0,0,0,1,0,0,0,1,0,1,0,1
1148,0,0,0,1,0,1,0,0,1,1,1,0
2922,0,0,0,0,0,0,1,0,1,0,0,0
1010,1,1,0,1,1,0,1,1,0,0,0,0
5236,0,0,0,1,1,1,1,0,0,0,1,0
8826,0,0,0,0,0,1,0,0,0,0,1,0
1832,0,0,0,1,1,0,0,0,1,0,1,1
8610,0,0,1,1,1,0,0,0,1,1,0,0
662,0,1,0,1,0,1,0,1,0,1,0,0
5505,0,0,0,1,0,1,1,1,1,1,0,1
4139,0,0,1,1,1,0,0,0,0,0,1,0
7234,0,1,1,1,1,0,1,1,0,0,1,1
9115,0,0,0,1,0,1,1,0,0,0,0,1
8664,0,1,1,1,0,0,0,0,0,1,1,0
4920,0,0,0,1,1,0,0,1,0,0,0,1
5108,0,0,0,1,0,0,1,1,0,1,0,0
569,0,0,0,1,1,0,1,1,0,1,0,1
1143,0,1,0,1,1,1,1,0,0,0,0,1
636,0,1,1,1,1,1,0,0,1,0,0,1
5365,0,1,0,1,0,0,1,0,0,0,0,1
4983,0,0,0,1,0,1,1,0,0,0,1,1
2923,0,0,0,1,1,0,1,0,0,0,0,1
8381,0,1,0,1,0,1,0,1,1,0,0,1
3914,0,1,0,1,0,0,1,0,0,1,1,1
9595,0,1,1,1,1,0,1,1,0,1,1,0
8133,0,0,1,1,1,1,0,1,1,1,0,0
8892,0,1,0,1,1,1,0,1,0,1,0,1
845,0,0,0,1,0,1,1,0,0,1,0,1
3339,0,1,0,1,0,0,1,0,1,0,1,0
9265,0,1,1,1,0,0,1,1,1,0,0,1
7112,0,0,0,1,1,1,0,1,1,0,0,0
5061,0,1,0,1,1,0,0,1,0,0,1,1
7949,1,1,0,1,1,1,1,1,0,1,1,1
8154,1,0,1,1,0,1,0,0,1,1,1,1
8103,0,1,1,1,0,0,0,1,0,1,0,0
2681,0,1,0,1,1,0,1,1,0,0,1,0
6948,0,1,0,1,0,0,0,1,1,1,0,0
558,1,0,0,1,0,0,1,0,0,1,0,1
7276,0,1,0,1,0,0,1,0,1,0,1,0
6988,0,0,0,1,0,0,1,0,1,0,0,1
1155,0,0,0,1,1,0,0,1,0,0,1,1
64,1,0,1,1,0,0,0,1,0,0,1,1
5222,0,1,1,1,1,0,0,0,1,1,1,1
9940,0,0,0,1,0,0,1,0,0,1,1,1
2481,0,1,1,1,1,0,0,0,0,0,1,0
8085,1,0,1,0,0,1,0,1,0,1,0,1
7038,0,0,0,1,1,0,1,1,0,0,1,1
884,0,0,0,1,0,1,1,0,0,0,0,1
9548,0,1,0,1,0,0,1,0,1,1,0,0
1498,0,0,1,1,0,0,0,1,1,1,1,0
3679,0,0,0,1,1,1,0,0,0,0,0,1
5102,0,1,0,1,0,0,1,1,1,1,1,0
6288,0,0,0,1,1,1,0,1,1,0,0,0
9504,0,1,0,1,0,1,0,0,1,0,1,0
3703,0,0,0,1,1,0,1,1,0,1,1,1
8856,0,0,0,1,1,0,1,0,0,1,1,1
4902,1,0,0,1,1,0,0,0,0,1,0,1
1350,0,0,0,1,1,0,0,0,0,1,0,1
2124,1,0,0,0,0,0,1,0,0,0,0,1
7668,0,1,0,1,1,0,0,0,0,0,1,1
4103,0,0,0,1,1,0,0,1,0,0,1,0
2460,0,1,1,0,0,1,1,1,0,1,0,0
6931,1,1,1,1,0,0,0,0,0,1,0,1
8625,0,0,0,1,0,0,1,0,0,1,1,1
6755,0,0,1,1,1,1,1,1,0,0,0,0
7990,0,0,1,1,0,1,0,0,0,0,0,1
8727,0,1,0,1,1,0,0,1,0,0,0,1
4658,0,0,0,0,1,0,0,1,0,0,1,0
4952,0,1,0,0,0,1,1,1,0,0,0,1
6709,0,0,1,1,1,0,1,1,0,1,1,1
8756,0,0,0,1,1,1,0,0,0,1,0,0
4287,0,0,0,1,1,0,1,1,0,0,1,1
274,0,1,0,1,1,0,0,1,0,0,0,0
4463,0,0,1,1,0,1,1,1,0,1,1,1
6566,1,1,0,1,1,0,1,0,1,1,0,0
5694,0,0,0,0,1,0,0,0,1,1,0,1
1879,0,1,0,1,0,0,0,1,1,1,1,1
8247,1,1,1,1,0,0,0,1,1,0,0,0
378,0,1,0,1,0,0,0,0,0,0,0,0
5929,0,1,1,1,0,0,0,0,0,0,0,0
8755,0,0,1,1,1,0,1,1,1,1,1,1
3237,0,1,0,1,0,1,0,1,1,0,1,0
7677,0,0,0,1,0,0,0,1,1,1,0,1
5639,0,0,1,1,1,1,1,0,1,0,0,0
7110,0,1,0,1,1,0,0,1,0,0,0,1
3044,1,0,0,0,0,0,0,1,0,1,0,1
3336,0,1,1,1,0,0,0,1,1,0,0,0
5989,1,0,0,1,0,0,0,1,1,0,0,0
1007,1,1,1,1,0,0,0,0,0,1,0,0
6785,0,0,0,1,0,0,1,0,1,1,1,0
9030,0,1,0,1,0,0,0,0,0,0,0,1
269,0,1,0,1,1,1,1,1,1,0,1,1
5089,0,1,1,1,1,0,0,1,0,0,1,0
1520,1,1,0,1,0,0,0,0,0,1,0,0
2071,1,1,1,1,0,0,0,1,0,0,0,0
7908,0,1,0,1,1,1,0,1,0,0,1,1
4967,0,1,0,1,1,1,1,0,1,0,1,1
1277,0,1,1,1,1,0,1,0,0,0,1,1
3889,0,1,0,1,0,0,0,0,0,1,1,0
8304,0,0,0,1,1,0,0,0,1,0,0,0
3960,1,1,0,1,1,0,0,1,1,1,1,1
140,0,1,0,1,1,0,0,1,1,0,0,1
6441,1,0,1,1,0,1,1,0,0,1,0,0
3540,0,1,0,1,0,0,1,1,1,0,1,0
1696,0,1,0,1,1,0,0,1,1,1,0,1
6304,0,1,1,0,1,0,0,0,0,0,0,0
5536,1,1,0,1,1,1,1,1,1,0,1,0
7529,0,1,0,1,1,1,1,1,1,1,1,0
3690,0,0,0,0,1,1,0,0,1,1,0,0
6594,1,1,0,1,1,1,0,0,0,0,1,0
6998,0,0,0,1,0,1,0,1,1,1,0,0
6949,0,1,0,1,1,0,1,0,0,0,1,1
7413,0,1,0,1,1,0,1,0,0,1,1,1
3658,1,0,1,1,1,0,0,1,1,0,0,1
2456,0,1,0,1,0,0,0,0,1,1,0,0
7934,0,0,0,1,0,1,0,0,0,1,1,1
1078,1,1,1,1,0,0,1,1,0,1,0,0
4595,0,0,0,1,0,0,1,1,0,0,1,1
7904,0,1,0,1,0,0,1,0,0,1,1,0
6138,0,1,0,1,0,1,0,1,1,0,1,1
1641,0,0,0,1,1,0,0,0,1,0,0,1
455,0,1,0,1,0,1,1,1,0,1,1,1
3087,0,1,0,1,0,1,0,1,1,0,0,1
9701,1,1,0,1,0,0,0,1,1,1,0,1
9384,1,1,1,1,0,0,1,0,1,0,1,1
416,0,0,1,1,0,0,1,0,1,0,0,1
7073,0,1,0,1,0,0,0,0,0,1,0,0
9760,1,1,0,0,0,1,1,0,1,0,1,0
4936,0,1,0,1,0,0,0,1,0,0,1,1
7410,1,0,0,1,1,0,0,0,0,0,0,0
211,1,1,0,1,1,1,1,0,1,1,0,0
7557,0,0,0,1,1,1,1,1,0,0,0,1
8983,0,0,0,1,1,0,0,0,0,0,1,1
6932,0,0,1,1,1,0,1,0,1,1,0,0
2765,0,1,0,1,1,0,0,0,0,0,1,1
317,0,0,1,1,0,0,0,0,1,1,1,0
9480,0,0,1,1,0,0,1,0,1,0,0,1
2614,0,0,0,1,1,0,1,0,1,0,1,0
9868,0,0,1,0,1,0,0,0,0,0,0,0
9582,0,1,0,1,0,0,0,0,0,1,0,0
457,0,1,1,1,0,0,0,1,0,0,1,0
7553,0,0,0,1,1,0,0,0,0,0,1,1
7623,0,1,0,1,1,1,1,0,0,1,0,1
2040,0,1,0,1,0,0,1,0,0,1,0,1
5710,0,1,0,1,1,0,0,1,0,0,1,1
8847,0,1,0,1,1,0,1,0,0,1,1,1
2914,0,1,0,1,0,1,1,0,1,0,1,1
2453,0,1,0,1,0,0,1,0,0,1,1,0
8936,0,1,0,1,1,1,1,0,1,0,0,1
7576,0,0,0,1,0,0,0,0,0,1,0,1
5282,1,0,0,1,1,0,0,1,0,0,1,0
5625,0,1,0,1,0,0,0,1,0,0,0,1
9658,0,1,0,1,0,0,0,0,0,1,1,0
5323,0,1,0,1,0,1,1,1,0,0,0,1
9759,0,0,1,1,0,0,1,0,0,0,1,1
2171,0,0,1,1,0,1,0,0,0,0,1,0
3332,1,1,0,1,1,0,1,0,0,0,1,1
9366,0,1,0,1,0,1,1,1,0,1,1,1
4700,1,1,1,1,1,1,1,1,0,1,1,1
9246,0,1,1,1,1,0,0,0,0,0,1,1
9848,0,1,0,1,0,0,1,1,1,0,0,1
5413,0,0,0,1,0,0,1,1,0,1,0,1
2394,0,0,0,0,1,1,1,1,0,0,0,1
5594,0,1,0,1,0,0,1,1,1,0,0,1
4569,0,0,0,1,1,0,1,0,1,0,1,0
9195,0,1,0,1,0,0,0,1,1,0,1,1
1801,1,0,0,1,1,0,1,0,0,1,1,1
9124,0,0,0,1,1,0,0,1,1,0,0,1
9836,0,1,0,1,1,0,0,1,1,1,0,0
2339,0,1,0,1,0,0,0,1,1,1,0,0
338,0,1,0,1,0,0,0,1,0,0,0,0
928,0,0,0,1,1,0,1,1,0,1,1,1
3632,0,1,0,1,0,0,0,1,0,0,1,0
3717,1,0,0,1,0,0,0,1,0,0,1,1
3283,0,1,0,1,0,0,0,0,0,0,1,0
6146,0,1,0,0,0,1,1,0,0,1,0,1
9151,0,0,0,1,0,0,0,1,0,1,0,0
2667,0,1,0,1,0,0,0,0,0,0,1,1
7097,1,1,0,0,0,0,1,0,0,1,1,0
8968,0,0,1,0,1,0,1,1,0,1,1,0
8297,0,1,0,1,1,0,0,1,0,0,1,1
1530,0,0,0,1,1,0,0,1,1,0,1,0
8013,1,0,0,1,0,1,0,0,0,1,0,0
2645,0,0,0,1,1,0,0,1,1,1,0,1
7655,0,1,0,1,1,0,1,0,1,1,1,1
1674,0,0,0,1,0,0,0,0,0,0,1,1
2479,0,0,0,1,0,0,1,1,0,1,1,0
4868,0,1,1,1,0,1,1,1,1,0,0,1
1238,0,1,0,1,1,1,1,1,0,0,1,1
385,1,0,0,1,0,0,0,0,0,0,0,1
6415,0,1,1,1,1,0,1,0,1,1,1,1
5474,0,0,1,1,1,0,1,1,0,1,0,0
7206,0,0,0,0,1,0,1,1,1,0,0,1
8489,0,0,1,1,0,0,0,0,0,0,1,0
5091,0,0,0,1,1,0,0,0,0,1,0,0
2745,0,1,0,1,0,1,0,0,1,1,0,0
596,1,0,0,1,1,0,0,0,0,1,1,0
2948,0,1,0,1,0,1,1,1,0,1,1,0
3043,1,1,0,1,0,0,0,1,1,1,1,0
2507,1,1,1,1,0,1,0,0,0,1,0,1
7913,0,1,0,1,0,1,1,1,1,0,0,0
6053,0,1,1,1,0,0,0,0,0,0,1,1
6099,0,1,0,1,0,0,1,0,0,0,1,0
9691,0,0,1,1,0,1,1,1,0,0,1,1
2735,0,1,0,1,0,0,0,0,0,1,0,0
8569,0,1,1,1,1,1,1,1,1,0,1,0
6524,0,0,0,1,1,1,1,1,0,0,0,1
7214,0,0,0,0,0,0,0,1,0,0,1,0
4909,0,1,0,0,0,0,1,0,0,1,1,1
9996,0,0,0,1,1,1,1,1,0,1,0,0
7327,0,1,0,1,1,0,0,0,0,0,0,1
6296,0,1,0,1,0,0,1,0,1,1,1,1
6028,0,1,1,1,1,1,1,0,0,0,0,0
4564,0,0,0,1,1,0,1,1,0,0,0,0
1309,0,0,0,1,0,1,1,1,0,1,0,1
946,0,0,1,1,0,0,0,0,1,1,0,1
7104,0,0,0,1,0,0,0,0,0,0,1,0
6992,1,0,0,1,1,0,1,0,0,0,0,0
1343,0,0,0,1,0,0,0,1,1,1,0,1
7834,0,0,1,1,1,0,0,1,0,1,1,1
1132,1,0,1,1,0,0,1,1,0,1,0,1
8626,0,0,0,1,1,1,1,0,0,0,0,0
2494,0,1,1,1,1,1,1,0,0,1,0,1
4148,0,0,0,1,0,0,0,0,0,0,1,1
3382,0,0,0,1,1,0,1,1,0,1,0,0
7587,0,0,0,1,1,0,1,0,0,0,1,1
1778,0,0,0,1,1,0,1,1,0,1,1,0
5255,0,1,0,1,0,0,1,0,1,0,0,0
6375,0,0,1,1,0,1,0,1,0,0,1,0
7458,0,0,0,0,0,0,0,1,0,0,0,1
2425,1,1,0,1,0,1,1,1,1,1,1,1
6957,0,0,0,1,1,1,0,1,0,0,1,0
110,0,0,0,1,0,0,0,0,0,1,0,1
9365,0,1,1,1,1,0,0,1,0,1,1,1
1334,0,0,0,1,1,1,0,1,0,1,0,1
2513,1,1,0,1,1,0,1,1,0,0,1,1
4326,0,0,0,1,0,0,0,0,0,0,0,0
6454,0,1,0,1,0,0,1,0,0,1,0,0
9531,0,1,1,1,1,0,1,1,0,0,1,1
1415,0,1,1,1,0,0,0,0,1,0,1,1
1636,0,0,1,1,1,0,1,1,0,1,0,0
5554,0,1,0,1,0,1,0,0,1,1,0,1
7540,0,1,0,1,1,1,1,1,1,0,0,0
4604,0,1,0,1,0,0,1,0,0,0,1,0
4117,0,0,0,1,1,0,1,0,0,0,1,0
152,1,0,1,1,0,1,1,0,0,1,0,0
1970,0,0,1,1,0,0,1,0,0,0,1,0
174,0,1,0,1,0,0,1,1,0,0,0,0
2580,1,1,0,1,1,0,0,1,1,1,0,1
7105,0,0,0,1,0,1,0,1,0,0,0,1
5894,1,1,1,1,1,0,0,1,0,1,0,0
1196,0,0,1,1,1,1,0,1,1,0,0,1
2766,0,1,0,1,1,0,0,0,1,0,1,1
6704,1,1,0,0,0,0,1,0,1,0,1,0
6961,1,0,0,1,1,0,1,1,0,1,1,1
515,1,0,1,1,0,0,0,0,0,1,1,1
7525,0,1,0,1,1,0,1,1,1,0,1,1
5245,0,1,1,1,0,1,1,1,1,1,1,0
2144,0,1,1,1,0,1,0,1,1,1,1,1
203,0,1,0,1,0,0,1,0,0,1,0,0
9944,0,1,0,1,0,0,0,1,1,0,1,1
8764,0,0,0,1,0,0,0,1,0,1,1,0
6592,1,1,0,1,1,0,0,0,0,0,0,1
3284,0,0,0,1,1,0,0,1,0,0,1,1
5789,0,1,1,0,1,0,1,1,0,0,0,1
7643,0,0,0,1,0,0,0,0,0,1,1,1
2103,0,1,1,1,0,0,0,0,0,0,1,0
7201,0,0,0,1,1,0,0,1,0,1,1,1
5370,0,1,0,0,0,0,0,0,1,0,1,1
3917,0,0,0,1,1,0,1,1,1,0,1,0
6511,0,1,1,1,1,1,0,0,0,0,0,1
5292,0,0,0,1,0,0,1,0,1,0,1,1
2140,0,0,0,1,1,0,1,0,1,1,0,1
2032,0,0,0,1,0,1,0,0,0,0,0,1
5392,0,0,0,1,1,0,0,1,1,0,1,1
6052,0,1,0,0,0,1,0,0,1,0,1,0
1005,0,0,0,1,0,1,0,0,0,1,0,1
7202,0,1,0,1,0,1,0,1,1,1,0,0
7524,0,1,0,1,0,0,1,0,0,0,1,1
9004,0,0,1,1,0,0,0,0,1,1,1,1
8169,0,1,0,1,1,0,0,0,1,1,0,1
7548,0,1,1,1,0,0,1,0,1,1,1,0
8043,0,1,0,1,0,1,0,0,1,1,0,1
3924,1,0,0,1,0,1,1,1,0,1,0,1
